age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
28,1,2,2,1,0,1,1,2,4,0,1,-1,0,0,yes
48,8,2,1,1,0,2,1,2,4,1200,3,-1,0,0,yes
58,2,2,2,1,0,1,1,2,4,200,2,-1,0,0,yes
28,8,3,2,1,0,1,1,2,4,0,1,-1,0,0,yes
38,2,3,2,1,0,2,1,2,4,600,1,-1,0,0,yes
38,2,2,2,1,2000,2,1,2,4,0,1,-1,0,0,yes
68,4,1,1,1,1000,1,1,1,4,0,3,-1,0,0,yes
28,1,3,2,1,0,2,1,2,4,800,1,-1,0,0,yes
18,10,3,2,1,0,2,1,2,4,1000,2,-1,0,0,yes
38,5,3,3,1,0,2,1,2,4,0,5,150,0,1,yes
48,2,2,1,1,3000,1,1,2,4,200,2,-1,0,0,yes
48,11,2,3,1,1000,1,1,2,4,800,3,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,0,4,-1,0,0,yes
28,5,1,3,1,0,1,1,2,4,0,2,-1,0,0,yes
28,2,2,2,2,-1000,2,1,2,4,600,1,-1,1,2,yes
48,4,2,2,1,2000,2,1,2,4,200,2,-1,0,2,yes
28,10,2,2,1,1000,1,1,2,4,200,2,-1,0,0,yes
48,3,3,3,1,3000,2,1,2,4,400,1,150,1,3,yes
18,2,3,2,1,0,2,1,2,4,400,1,-1,0,0,yes
28,10,2,2,1,0,2,1,2,4,0,1,250,0,1,yes
38,1,2,2,1,3000,1,1,2,4,400,1,-1,0,0,yes
28,10,2,2,1,0,1,1,2,4,400,1,-1,0,0,yes
18,5,3,3,1,0,2,2,2,4,1000,1,-1,0,0,yes
48,8,2,2,1,2000,2,1,2,4,1200,1,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,200,4,-1,0,0,yes
28,2,3,2,1,0,2,1,2,4,1000,1,-1,0,2,yes
38,5,2,1,1,0,1,1,2,4,0,3,-1,0,0,yes
38,2,2,2,1,1000,2,2,2,4,0,2,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,600,1,-1,0,0,yes
38,10,1,2,1,0,1,1,2,4,0,1,-1,0,0,yes
38,5,2,3,1,0,2,1,2,4,400,1,-1,0,0,yes
28,10,3,2,1,2000,2,1,2,4,600,5,-1,0,0,yes
28,10,2,3,1,4000,2,1,2,4,800,2,-1,0,0,yes
28,8,2,2,1,1000,2,1,2,4,1200,2,-1,1,1,yes
48,10,2,2,1,3000,1,2,2,4,200,2,-1,0,0,yes
48,5,2,3,1,0,1,1,2,4,0,1,-1,0,0,yes
28,10,3,3,1,0,2,1,2,4,800,1,-1,1,1,yes
28,9,3,3,1,0,1,1,2,4,400,2,-1,0,0,yes
38,8,1,1,1,0,2,1,2,4,1000,1,-1,2,1,yes
48,6,2,2,1,3000,2,1,2,4,0,1,-1,0,2,yes
28,1,3,2,1,0,2,1,2,4,600,1,-1,0,0,yes
48,6,1,1,1,-1000,2,2,2,4,600,1,-1,0,0,yes
28,2,2,2,1,0,2,1,2,4,1000,1,-1,1,2,yes
28,5,1,3,1,0,2,1,2,4,1000,1,-1,0,3,yes
58,5,2,3,1,0,1,1,2,4,400,3,-1,0,0,yes
28,2,2,1,1,0,2,1,2,4,800,1,-1,1,1,yes
28,2,2,2,1,0,1,1,2,4,800,3,-1,0,0,yes
28,2,2,2,1,0,2,2,2,4,1200,2,-1,0,0,yes
28,10,3,3,1,0,2,1,2,4,800,1,100,2,1,yes
28,2,2,2,1,0,2,1,2,4,400,1,150,1,1,yes
28,1,3,2,1,0,2,1,2,4,800,1,-1,0,0,yes
38,7,2,3,1,0,2,2,2,4,800,3,-1,0,0,yes
28,2,2,1,1,0,2,1,2,4,1000,2,-1,0,0,yes
38,8,3,2,1,0,2,1,2,4,800,2,-1,0,0,yes
38,5,2,3,1,0,2,1,2,4,400,1,-1,2,2,yes
28,5,3,3,1,0,2,1,2,4,400,1,-1,0,0,yes
28,2,2,1,1,3000,2,1,2,4,400,1,-1,0,1,yes
28,10,2,2,1,1000,2,1,2,4,200,3,-1,0,1,yes
68,6,2,1,1,2000,1,1,1,4,0,1,-1,0,0,yes
28,10,3,2,2,-1000,2,1,2,4,1000,1,-1,0,0,yes
28,2,1,2,2,-1000,2,2,2,4,600,2,-1,2,1,yes
28,5,2,2,2,0,2,1,2,4,600,1,-1,1,1,yes
28,2,2,2,1,0,2,1,2,4,400,1,-1,0,0,yes
28,10,2,2,1,0,1,1,2,4,0,1,-1,0,0,yes
28,4,3,3,1,0,1,1,2,4,0,1,-1,0,0,yes
28,1,3,2,1,0,1,1,2,4,0,3,-1,0,0,yes
48,3,2,2,1,0,2,1,2,4,600,1,-1,0,0,yes
28,10,3,2,1,0,1,1,2,4,0,5,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,200,1,-1,0,0,yes
48,4,2,3,1,2000,1,1,2,4,200,1,-1,0,0,yes
38,7,2,2,1,0,2,1,2,4,800,2,-1,0,2,yes
68,6,2,2,1,0,1,1,1,4,200,2,-1,0,0,yes
38,2,2,1,1,1000,2,1,2,4,600,3,-1,0,0,yes
48,10,2,2,1,0,2,1,1,4,200,3,200,1,3,yes
38,1,2,2,1,0,2,2,2,4,400,2,-1,0,0,yes
38,10,2,2,1,4000,1,1,2,4,200,2,-1,0,0,yes
18,10,3,2,1,0,1,1,2,4,0,2,-1,0,0,yes
18,9,3,2,1,3000,1,1,2,4,200,1,-1,0,0,yes
48,10,2,2,1,0,1,1,2,4,400,1,-1,0,0,yes
38,10,2,1,1,0,2,1,2,4,1200,2,-1,0,0,yes
28,3,2,2,1,-1000,2,1,2,4,1200,3,-1,0,0,yes
28,5,2,3,1,0,1,1,2,4,0,2,-1,0,0,yes
28,10,2,2,1,1000,2,1,2,4,1000,3,-1,0,0,yes
28,5,3,2,1,2000,1,1,2,4,200,5,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,800,1,-1,0,0,yes
38,5,2,1,1,3000,2,1,2,4,0,1,-1,0,0,yes
48,2,2,1,1,0,2,2,2,4,600,4,-1,2,3,yes
38,2,3,2,1,0,1,1,2,4,0,1,-1,0,0,yes
58,5,2,3,1,0,1,1,2,4,0,1,-1,0,0,yes
28,2,1,2,1,-1000,2,1,2,4,600,4,-1,0,0,yes
58,6,2,2,1,0,1,1,2,4,0,1,-1,0,0,yes
68,6,2,2,1,2000,1,1,1,4,200,2,-1,0,0,yes
38,2,2,2,1,1000,2,1,2,4,600,1,-1,0,0,yes
28,5,3,3,1,0,2,1,2,4,200,3,-1,0,0,yes
38,2,2,2,2,0,2,1,2,4,400,1,-1,0,0,yes
58,5,2,3,1,0,2,2,2,4,200,1,-1,0,0,yes
38,2,2,1,2,-1000,2,2,2,4,600,1,-1,0,0,yes
38,10,2,3,1,1000,1,1,2,4,400,1,-1,0,0,yes
28,2,2,1,1,1000,2,1,2,4,800,2,-1,0,0,yes
38,6,2,1,1,0,1,1,2,4,200,1,-1,0,0,yes
28,10,3,3,1,0,2,1,2,4,200,1,100,1,1,yes
48,7,1,3,1,0,2,1,2,4,0,1,-1,0,0,yes
68,6,1,3,1,3000,1,1,2,4,0,1,-1,0,0,yes
28,5,2,3,1,0,1,1,2,4,0,1,-1,0,0,yes
28,9,3,2,1,0,1,1,2,4,0,1,-1,0,0,yes
38,1,1,2,1,0,1,2,2,4,0,1,-1,0,0,yes
48,11,1,2,1,0,1,1,2,4,200,1,-1,0,0,yes
18,2,2,2,1,4000,1,1,2,4,0,1,-1,0,0,yes
68,6,2,1,1,0,1,1,2,4,200,1,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,0,1,-1,0,0,yes
58,6,2,2,1,0,2,1,2,4,1400,2,-1,0,0,yes
48,3,2,3,1,0,1,1,2,4,200,2,-1,0,0,yes
48,10,2,3,1,2000,1,1,2,4,0,2,-1,0,0,yes
28,5,3,3,1,0,2,1,2,4,0,2,-1,0,0,yes
28,10,2,2,1,1000,2,1,2,4,0,3,-1,0,0,yes
18,8,3,2,1,0,1,1,2,4,0,1,-1,0,0,yes
28,2,2,2,1,-1000,2,1,2,4,1000,3,-1,0,0,yes
28,10,3,2,1,1000,2,1,2,4,0,1,-1,0,0,yes
28,5,3,3,1,0,2,2,2,4,800,5,150,0,1,yes
28,5,3,3,1,1000,1,1,2,4,400,1,-1,0,0,yes
38,2,1,1,1,0,2,1,2,4,1200,2,-1,0,0,yes
38,2,2,2,1,0,2,1,2,4,1200,5,-1,0,0,yes
18,9,3,2,1,0,2,1,2,4,800,3,-1,0,0,yes
28,2,1,2,1,0,2,1,2,4,0,4,-1,0,0,yes
28,5,3,3,1,1000,2,1,2,4,200,3,-1,0,0,yes
18,9,3,3,1,0,1,1,2,4,0,2,-1,0,0,yes
28,10,3,2,1,3000,1,1,2,4,200,1,-1,0,0,yes
58,6,2,2,1,2000,1,1,1,4,1200,4,-1,0,0,yes
38,6,1,1,1,2000,1,1,1,4,200,2,-1,0,0,yes
58,6,2,3,1,1000,1,1,1,4,200,3,-1,0,0,yes
58,10,2,2,1,0,1,1,2,4,0,1,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,0,1,-1,0,0,yes
68,6,2,2,1,0,1,1,2,4,200,1,-1,0,0,yes
48,11,2,1,1,3000,1,1,2,4,200,1,-1,0,0,yes
18,9,3,3,1,1000,1,1,2,4,400,4,-1,0,0,yes
28,2,3,2,1,0,1,1,2,4,0,2,-1,0,0,yes
28,7,2,2,1,0,1,2,2,4,0,2,200,1,3,yes
58,6,3,3,1,2000,1,1,1,4,800,2,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,200,2,-1,0,0,yes
38,6,2,1,1,0,1,1,1,4,0,2,-1,0,0,yes
38,2,1,2,1,0,1,1,2,4,200,3,-1,0,0,yes
28,2,3,2,1,0,2,2,2,4,200,5,-1,0,0,yes
38,1,2,3,1,1000,1,1,2,4,200,1,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,0,2,-1,0,0,yes
38,10,2,3,1,0,1,1,2,4,200,2,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,400,1,-1,0,0,yes
28,9,3,2,1,0,1,1,2,4,600,1,-1,0,0,yes
38,2,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
38,10,2,2,1,0,2,1,2,4,200,1,-1,0,0,yes
38,5,1,3,1,1000,1,1,2,4,200,1,250,0,1,yes
28,10,3,3,1,0,1,1,2,4,200,1,200,1,3,yes
28,1,2,3,1,0,1,1,2,4,0,1,200,0,1,yes
28,8,2,3,1,0,1,1,2,4,0,1,-1,0,0,yes
58,6,2,1,1,0,1,1,2,4,200,1,-1,0,0,yes
38,1,1,1,1,0,2,1,2,4,0,1,200,1,3,yes
68,6,2,3,1,2000,1,1,2,4,200,1,-1,0,0,yes
58,5,1,3,1,0,2,1,2,4,400,1,-1,0,0,yes
48,5,2,3,1,3000,1,1,2,4,200,1,-1,2,1,yes
38,5,2,1,1,0,2,1,2,4,200,4,-1,0,0,yes
68,6,1,3,1,0,1,1,2,4,0,2,-1,0,0,yes
18,2,3,2,1,3000,1,1,2,4,200,2,-1,0,0,yes
28,1,3,3,1,0,2,1,2,4,0,2,-1,2,2,yes
18,9,3,2,1,0,1,1,2,4,0,2,-1,0,0,yes
28,10,2,2,1,0,2,1,2,4,1200,3,-1,0,0,yes
28,5,3,3,1,2000,1,1,2,4,400,1,-1,0,0,yes
48,6,2,2,1,0,2,1,2,4,200,2,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,200,2,-1,0,0,yes
28,5,2,3,1,0,1,1,2,4,0,3,-1,0,0,yes
68,6,2,1,1,0,1,1,2,4,200,5,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,200,5,200,0,1,yes
58,2,2,1,1,1000,1,1,2,4,0,1,-1,0,0,yes
68,5,2,2,1,1000,2,1,1,4,400,3,-1,0,0,yes
18,2,3,2,1,0,1,1,2,4,0,1,-1,0,0,yes
18,8,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
38,1,2,2,1,0,1,1,2,4,400,4,-1,0,0,yes
18,8,3,2,1,2000,1,1,2,4,0,4,-1,0,0,yes
28,2,3,3,1,4000,1,1,2,4,0,4,-1,0,0,yes
48,5,2,3,1,4000,1,1,2,4,0,1,-1,0,0,yes
58,6,2,1,1,2000,1,1,2,4,0,1,-1,0,0,yes
28,11,3,1,1,1000,1,1,2,4,200,4,-1,0,0,yes
28,5,3,3,1,0,2,1,2,4,0,2,100,0,1,yes
28,5,3,3,1,0,1,1,2,4,200,2,-1,0,0,yes
68,6,2,1,1,0,1,1,2,4,200,2,-1,0,0,yes
58,2,2,2,1,3000,2,1,2,4,0,1,-1,0,0,yes
28,5,3,3,1,2000,2,1,2,4,200,1,50,1,1,yes
28,10,3,3,1,1000,1,1,2,4,200,5,-1,2,1,yes
68,10,2,3,1,0,1,1,2,4,200,3,-1,0,0,yes
28,1,2,3,1,3000,2,1,2,4,0,1,-1,0,0,yes
18,9,3,3,1,3000,1,1,2,4,0,1,-1,0,0,yes
48,5,1,3,1,3000,1,1,2,4,400,1,-1,0,0,yes
58,6,2,1,1,3000,1,1,2,4,0,1,-1,0,0,yes
68,7,2,3,1,0,1,1,2,4,400,1,-1,0,0,yes
48,1,3,2,1,0,2,1,2,4,0,2,-1,0,0,yes
18,7,3,3,1,2000,1,1,2,4,0,1,-1,0,0,yes
28,2,2,2,1,0,2,1,2,4,400,3,-1,1,2,yes
28,2,2,2,1,0,2,1,2,4,600,2,-1,0,0,yes
28,1,2,2,1,0,2,1,2,4,800,2,-1,2,1,yes
28,10,3,3,1,0,1,1,2,4,200,1,-1,0,0,yes
38,7,3,2,1,0,1,1,2,4,400,1,100,2,2,yes
38,10,3,2,1,0,2,1,2,4,400,1,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,400,1,-1,0,0,yes
28,1,3,2,1,0,1,1,2,4,400,1,-1,0,0,yes
48,11,2,2,1,0,1,1,2,4,200,1,-1,0,0,yes
58,6,2,1,1,0,1,1,2,4,400,1,-1,0,0,yes
38,8,2,2,1,1000,2,1,2,4,600,1,200,1,3,yes
38,10,2,2,1,1000,2,1,2,4,800,1,100,0,1,yes
48,5,2,3,1,0,1,1,2,4,200,1,-1,1,1,yes
38,5,2,3,1,0,2,1,2,4,400,1,-1,0,0,yes
28,9,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
28,11,3,3,1,1000,1,1,2,4,0,1,100,1,3,yes
58,6,2,3,1,1000,1,1,2,4,200,1,-1,0,0,yes
28,10,2,3,1,3000,1,1,2,4,600,1,-1,0,0,yes
58,6,1,2,1,0,2,1,2,4,600,1,-1,0,0,yes
38,2,2,2,1,1000,2,1,2,4,400,1,200,1,3,yes
28,1,2,2,1,0,1,1,2,4,200,1,100,1,3,yes
38,5,2,3,1,0,1,1,2,4,600,1,-1,0,0,yes
18,9,3,2,1,0,1,1,2,4,800,1,-1,0,0,yes
18,9,3,2,1,0,1,1,2,4,200,1,100,0,3,yes
38,2,2,2,1,1000,2,1,2,4,200,1,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,200,1,100,1,3,yes
18,5,3,3,1,0,1,1,2,4,400,1,-1,0,0,yes
58,4,2,1,1,1000,1,1,2,4,400,2,-1,0,0,yes
28,10,2,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
38,10,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
48,1,2,2,1,3000,2,1,2,4,200,1,200,1,3,yes
28,1,2,2,1,0,2,1,2,4,200,1,-1,0,0,yes
58,10,2,2,1,2000,1,1,2,4,800,1,100,1,2,yes
58,5,1,3,1,0,1,1,2,4,200,1,100,1,3,yes
38,2,2,2,1,1000,2,1,2,4,200,1,-1,0,0,yes
48,2,2,2,1,0,1,1,2,4,200,1,100,1,3,yes
28,7,2,1,1,0,2,2,2,4,200,1,-1,0,0,yes
28,1,2,2,1,0,2,1,2,4,0,2,-1,0,0,yes
38,10,2,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
48,1,1,2,1,1000,1,1,2,4,1200,1,100,2,2,yes
38,10,2,3,1,0,1,1,2,4,200,1,100,1,3,yes
38,2,2,1,1,0,2,1,2,4,800,1,100,2,1,yes
38,7,1,3,1,1000,2,1,2,4,200,1,200,2,2,yes
28,2,2,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
28,9,3,2,1,0,1,1,2,4,400,1,-1,0,0,yes
38,2,2,2,1,0,1,1,2,4,800,2,100,2,1,yes
18,7,3,3,1,0,1,1,2,4,200,1,-1,0,0,yes
18,5,3,3,1,2000,1,1,2,4,600,2,-1,0,0,yes
28,1,3,2,1,-1000,1,2,2,4,200,2,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,400,1,50,2,3,yes
38,10,2,2,1,0,1,1,2,4,200,1,-1,2,2,yes
28,8,2,2,1,1000,1,1,2,4,400,1,-1,0,0,yes
28,5,2,3,1,1000,1,1,2,4,200,1,100,0,3,yes
38,11,2,3,1,2000,2,1,2,4,800,1,-1,0,0,yes
58,6,2,2,1,0,1,1,2,4,200,1,-1,0,0,yes
28,5,3,3,1,1000,2,1,2,4,600,1,50,0,3,yes
28,10,2,3,1,4000,1,1,2,4,400,1,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,400,1,50,1,1,yes
48,5,2,3,1,0,1,1,2,4,200,1,100,1,3,yes
28,5,2,3,1,0,1,1,2,4,200,1,-1,0,0,yes
28,1,2,2,1,0,1,1,2,4,200,1,-1,0,0,yes
38,11,1,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
28,1,3,3,1,0,1,1,2,4,400,1,100,2,1,yes
28,1,3,2,1,0,1,1,2,4,400,1,-1,0,0,yes
38,10,3,3,1,1000,1,1,2,4,800,1,-1,0,0,yes
28,2,3,2,1,0,2,2,2,4,400,1,200,1,1,yes
38,8,2,2,1,0,1,1,2,4,200,1,-1,0,2,yes
38,5,2,3,1,0,2,1,2,4,200,1,-1,2,1,yes
28,5,2,3,1,1000,1,1,2,4,400,1,-1,0,0,yes
28,5,2,3,1,0,1,1,2,4,400,2,100,0,1,yes
28,5,2,3,1,0,1,1,2,4,200,1,100,1,3,yes
48,5,2,3,1,1000,1,1,2,4,200,3,100,0,3,yes
48,8,2,2,1,0,1,1,2,4,400,2,-1,0,0,yes
28,5,3,3,1,2000,1,1,2,4,200,1,-1,0,0,yes
18,1,3,2,1,0,1,1,2,4,400,1,100,1,3,yes
28,10,3,2,1,4000,2,1,2,4,200,3,-1,0,0,yes
18,1,3,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
28,5,3,3,1,1000,1,1,2,4,200,1,-1,0,0,yes
18,9,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
18,11,3,3,1,3000,1,1,2,4,400,2,-1,0,0,yes
28,10,2,2,1,0,2,1,2,4,600,1,-1,0,0,yes
28,10,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
28,1,3,2,1,0,1,1,2,4,400,1,100,1,3,yes
28,5,2,3,1,4000,1,1,2,4,400,1,-1,0,0,yes
28,5,2,3,1,2000,1,1,2,4,1200,2,-1,0,0,yes
38,4,2,1,1,0,1,1,2,4,400,1,-1,0,0,yes
48,7,2,3,1,0,1,1,1,4,800,1,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,200,1,100,1,3,yes
28,7,3,3,1,0,1,1,2,4,400,1,-1,0,0,yes
28,10,3,2,1,0,1,1,2,4,400,1,50,0,3,yes
28,5,3,3,1,0,1,1,2,4,200,2,-1,0,0,yes
38,1,1,2,1,2000,1,1,2,4,400,1,-1,0,0,yes
28,8,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
18,9,3,1,1,0,1,1,2,4,400,1,-1,0,0,yes
18,5,3,3,1,0,1,1,2,4,400,1,-1,0,0,yes
38,5,3,3,1,0,1,1,2,4,200,3,100,1,3,yes
28,9,3,2,1,1000,1,1,2,4,200,1,-1,0,0,yes
28,1,3,3,1,0,2,2,2,4,200,1,-1,0,0,yes
28,10,3,3,1,0,1,1,2,4,200,1,-1,0,0,yes
48,5,2,3,1,0,1,1,2,4,600,1,-1,0,0,yes
28,5,3,3,1,1000,1,1,2,4,400,2,100,0,3,yes
48,10,1,2,1,2000,2,1,2,4,200,1,100,0,3,yes
38,5,1,2,1,0,2,1,2,4,400,1,-1,0,0,yes
38,10,2,3,1,2000,1,1,2,4,200,1,-1,0,0,yes
28,1,2,2,1,0,1,1,2,4,600,1,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,400,2,-1,0,0,yes
58,11,2,2,1,0,2,1,2,4,200,2,-1,0,0,yes
28,8,2,2,1,0,1,1,2,4,800,1,-1,0,0,yes
28,9,3,3,1,3000,1,1,2,4,200,1,100,0,2,yes
18,9,3,2,1,1000,1,1,2,4,600,2,-1,0,0,yes
38,3,2,2,1,0,1,1,2,4,400,1,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,800,1,100,1,1,yes
28,5,2,3,1,0,1,1,2,4,200,1,100,1,1,yes
48,3,3,2,1,0,1,1,2,4,600,2,-1,0,0,yes
38,2,2,1,1,2000,2,1,2,4,600,2,200,1,1,yes
28,5,3,3,1,1000,1,1,2,4,0,1,-1,0,0,yes
28,5,2,3,1,0,2,1,2,4,200,1,100,1,3,yes
28,10,2,2,1,0,1,1,2,4,800,2,-1,0,0,yes
48,5,2,3,1,1000,1,2,2,4,200,1,200,2,1,yes
28,5,3,3,1,1000,1,1,2,4,200,2,-1,0,0,yes
48,1,2,2,1,0,1,1,2,4,200,1,-1,0,0,yes
18,1,3,2,1,2000,1,1,2,4,200,1,-1,0,0,yes
18,10,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
38,6,2,1,1,0,1,1,2,4,400,1,-1,0,0,yes
28,8,2,2,1,0,1,1,2,4,400,2,-1,0,0,yes
28,5,3,3,1,2000,1,1,2,4,600,1,-1,0,0,yes
38,5,2,3,1,0,1,1,2,4,200,3,50,0,2,yes
28,2,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
38,10,3,2,1,0,2,1,2,4,1000,1,-1,0,0,yes
28,2,3,3,1,0,1,1,2,4,0,1,100,2,3,yes
58,5,2,3,1,4000,2,1,2,4,600,2,200,0,2,yes
58,6,1,2,1,0,1,1,2,4,400,3,-1,0,0,yes
28,5,3,3,1,0,2,1,2,4,200,3,-1,0,0,yes
28,1,2,3,1,0,1,1,2,4,800,2,-1,0,0,yes
28,5,2,3,1,1000,2,1,2,4,600,1,-1,0,0,yes
48,1,3,2,1,2000,1,1,2,4,600,2,-1,0,0,yes
28,10,3,3,1,0,1,1,2,4,200,1,-1,0,0,yes
28,1,3,3,1,4000,1,1,2,4,1000,2,-1,0,0,yes
48,10,2,2,1,0,1,1,1,4,600,3,100,0,3,yes
28,10,2,3,1,0,1,1,2,4,200,2,-1,0,0,yes
28,1,3,2,1,0,1,1,2,4,200,1,-1,0,0,yes
28,5,3,3,1,0,1,1,2,4,400,1,50,2,3,yes
28,10,3,3,1,1000,2,1,2,4,400,1,100,2,3,yes
28,5,2,3,1,3000,1,1,2,4,200,1,200,0,2,yes
18,9,3,2,1,0,1,1,2,4,400,2,-1,0,0,yes
28,5,3,3,1,0,2,1,2,4,400,1,-1,0,0,yes
38,5,2,3,1,0,1,1,1,4,600,2,-1,0,0,yes
28,2,3,2,1,0,2,2,2,4,200,1,-1,1,2,yes
28,1,3,3,1,0,1,1,2,4,600,1,100,2,3,yes
38,2,2,2,1,0,1,1,2,5,600,2,-1,0,0,yes
28,5,3,3,1,3000,1,1,2,5,200,2,-1,0,0,yes
28,10,3,2,1,1000,2,1,2,5,200,3,-1,0,0,yes
38,10,3,3,1,1000,2,1,2,5,200,2,100,0,3,yes
28,11,3,1,1,0,1,1,2,5,0,1,100,0,1,yes
28,5,3,3,1,0,1,1,2,5,200,1,100,1,1,yes
28,10,2,2,1,0,1,1,2,5,200,1,-1,0,0,yes
48,5,2,3,1,2000,1,1,2,5,200,1,-1,0,0,yes
38,2,2,2,1,0,2,1,2,5,400,1,-1,0,0,yes
18,9,3,3,1,0,1,1,2,5,400,1,-1,0,0,yes
38,2,2,2,1,5000,1,1,2,5,800,1,100,0,3,yes
38,10,1,2,1,0,2,1,2,5,200,3,100,1,3,yes
38,10,2,2,1,0,1,1,2,5,400,1,100,1,3,yes
48,5,2,3,1,0,1,1,1,5,1000,3,200,1,3,yes
28,8,3,2,1,0,1,1,2,5,600,1,-1,0,0,yes
38,1,3,2,1,1000,2,1,2,5,200,4,-1,0,0,yes
28,10,3,3,1,1000,2,1,2,5,400,1,100,1,3,yes
28,1,2,3,1,3000,1,1,2,5,200,2,-1,0,0,yes
58,10,2,2,1,0,1,1,2,5,400,2,-1,0,1,yes
28,10,2,2,1,2000,2,1,2,5,400,3,-1,0,0,yes
28,10,2,2,1,0,1,1,2,5,200,1,-1,0,0,yes
28,8,3,2,1,0,2,1,2,5,200,4,-1,1,2,yes
28,9,3,3,1,1000,1,1,2,5,200,3,100,0,3,yes
48,2,2,2,1,0,2,1,1,5,400,5,-1,2,3,yes
28,2,2,2,1,0,2,1,2,5,600,6,-1,0,0,yes
28,7,2,2,1,0,2,2,2,5,1000,3,-1,2,3,yes
38,10,2,2,1,1000,1,1,2,5,200,5,-1,0,0,yes
28,5,2,3,1,0,2,1,2,5,400,3,50,0,1,yes
38,5,1,3,1,0,2,1,2,5,800,4,-1,0,0,yes
48,10,2,3,1,0,1,1,2,5,600,3,-1,0,0,yes
28,7,2,3,1,2000,1,1,2,5,600,3,100,1,3,yes
28,10,2,2,1,4000,2,1,2,5,200,2,-1,0,0,yes
28,7,1,3,1,3000,1,1,2,5,800,3,-1,0,0,yes
38,7,2,2,1,0,2,1,2,5,200,3,-1,0,0,yes
38,5,3,3,1,1000,2,1,2,5,800,6,200,0,1,yes
38,2,2,1,1,0,2,1,2,5,600,4,-1,0,0,yes
28,10,2,3,1,0,2,1,2,5,200,4,-1,0,0,yes
28,2,3,2,1,0,1,1,2,5,200,3,-1,0,0,yes
38,5,3,3,1,2000,2,1,2,5,600,3,-1,2,1,yes
28,5,3,3,1,0,1,1,2,5,200,4,-1,0,0,yes
58,5,2,2,1,2000,1,1,1,5,400,2,-1,0,0,yes
48,6,2,1,1,0,1,1,2,5,600,2,-1,0,0,yes
28,5,2,3,1,0,1,1,2,5,200,2,-1,0,0,yes
38,1,2,2,1,0,2,1,2,5,200,5,-1,0,0,yes
28,5,3,3,1,0,2,1,1,5,400,4,100,2,3,yes
18,10,3,2,1,0,2,1,2,5,1000,3,-1,0,0,yes
28,9,3,2,1,0,1,1,2,5,1000,5,-1,0,0,yes
28,5,3,3,1,0,1,1,2,5,200,6,-1,0,0,yes
18,9,3,2,1,0,1,1,1,5,200,2,-1,0,0,yes
28,3,2,2,1,2000,1,1,2,5,400,4,200,2,1,yes
38,10,2,3,1,2000,1,1,1,5,200,5,-1,0,0,yes
28,8,3,2,1,1000,2,2,2,5,600,5,-1,0,1,yes
38,2,2,2,1,0,1,1,2,5,800,4,-1,0,0,yes
28,5,3,2,1,3000,1,2,1,5,600,2,-1,0,0,yes
58,6,1,2,1,0,1,1,2,5,600,6,100,1,3,yes
28,2,2,2,1,0,2,1,2,5,200,2,-1,1,3,yes
48,2,2,1,1,0,2,1,2,5,600,3,-1,0,0,yes
38,1,3,3,1,2000,2,1,2,5,400,1,-1,0,0,yes
28,2,2,1,1,0,2,1,2,5,1200,1,-1,0,0,yes
38,8,1,2,1,-1000,2,1,2,5,800,1,-1,0,0,yes
28,9,3,2,1,0,2,1,2,5,800,1,100,0,3,yes
28,2,2,2,1,0,2,1,2,5,400,1,-1,0,0,yes
58,1,2,2,1,2000,2,2,2,5,1000,1,-1,0,0,yes
38,11,2,2,1,0,2,2,2,5,400,1,-1,0,0,yes
